player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,gls.1,ast.1,g+a.1,g-pk.1,g+a-pk,matches,team_name,season,team_id
Lucão,br BRA,GK,19.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Matías Galarza Fonda,py PAR,MF,18.0,21,11,952.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.09,0.09,0.19,0.09,0.19,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Rômulo,br BRA,MF,30.0,16,10,902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Miranda,br BRA,DF,21.0,10,9,814.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Martín Sarrafiore,ar ARG,MF,23.0,14,7,559.0,6.2,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.32,0.16,0.48,0.32,0.48,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Juninho,br BRA,MF,20.0,14,5,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Caio Lopes,br BRA,MF,20.0,11,3,371.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Michel,br BRA,"MF,DF",30.0,6,3,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Figueiredo,br BRA,"MF,FW",19.0,16,2,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Mota,br BRA,DF,23.0,8,2,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Daniel Amorim,br BRA,FW,31.0,22,1,406.0,4.5,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.89,0.0,0.89,0.89,0.89,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Jhon Jairo Sánchez,ec ECU,MF,21.0,4,1,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
MT,br BRA,FW,19.0,1,1,71.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.27,0.0,1.27,1.27,1.27,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
João Pedro,br BRA,FW,20.0,8,0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Arthur Sales,br BRA,FW,18.0,5,0,61.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48,0.0,1.48,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Andrey Santos,br BRA,MF,16.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Cayo Tenório,br BRA,DF,21.0,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Halls,br BRA,GK,21.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Vinícius Paiva,br BRA,MF,19.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Laranjeira,br BRA,FW,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Tiago Reis,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Ulisses,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches,vasco_da_gama,2021,Sf5cAxiwKvas
Moises,br BRA,"MF,FW",24.0,37,35,3105.0,34.5,7.0,4.0,11.0,5.0,2.0,2.0,3.0,0.0,0.2,0.12,0.32,0.14,0.26,Matches,ponte_preta,2021,SHwOT7kKPpon
Felipe Albuquerque,br BRA,DF,21.0,31,27,2390.0,26.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,ponte_preta,2021,SHwOT7kKPpon
Ivan,br BRA,GK,23.0,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Rafael Santos,br BRA,DF,22.0,26,24,2048.0,22.8,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,0.13,0.18,0.31,0.13,0.31,Matches,ponte_preta,2021,SHwOT7kKPpon
Rodrigão,br BRA,FW,27.0,25,23,1917.0,21.3,5.0,4.0,9.0,5.0,0.0,0.0,3.0,0.0,0.23,0.19,0.42,0.23,0.42,Matches,ponte_preta,2021,SHwOT7kKPpon
Cleylton Santos,br BRA,DF,27.0,22,21,1852.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Richard,br BRA,MF,21.0,27,21,1616.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,ponte_preta,2021,SHwOT7kKPpon
André Luiz,br BRA,MF,25.0,26,20,1817.0,20.2,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.05,0.05,0.1,0.05,0.1,Matches,ponte_preta,2021,SHwOT7kKPpon
Kevin,br BRA,DF,23.0,24,19,1764.0,19.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,ponte_preta,2021,SHwOT7kKPpon
Ednei,br BRA,DF,30.0,20,18,1612.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Marcos,br BRA,MF,21.0,25,18,1528.0,17.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.12,0.06,0.18,0.12,0.18,Matches,ponte_preta,2021,SHwOT7kKPpon
Fernando Camilo Farias,br BRA,"MF,FW",34.0,27,18,1475.0,16.4,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.06,0.12,0.18,0.0,0.12,Matches,ponte_preta,2021,SHwOT7kKPpon
Fábio Sanches,br BRA,DF,30.0,18,17,1544.0,17.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches,ponte_preta,2021,SHwOT7kKPpon
Fessin,br BRA,MF,22.0,25,17,1278.0,14.2,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,ponte_preta,2021,SHwOT7kKPpon
Vini Locatelli,br BRA,MF,22.0,19,13,1015.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Ygor Vinhas,br BRA,GK,26.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Dawhan,br BRA,MF,24.0,12,12,1070.0,11.9,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.17,0.08,0.25,0.08,0.17,Matches,ponte_preta,2021,SHwOT7kKPpon
Niltinho,br BRA,"MF,FW",27.0,21,12,939.0,10.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,ponte_preta,2021,SHwOT7kKPpon
Rayan,br BRA,DF,31.0,12,11,914.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Léo Naldi,br BRA,MF,19.0,17,10,887.0,9.9,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches,ponte_preta,2021,SHwOT7kKPpon
Yago,br BRA,MF,25.0,13,7,655.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
João Veras,br BRA,FW,20.0,23,6,710.0,7.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,ponte_preta,2021,SHwOT7kKPpon
Thiago Lopes,br BRA,DF,18.0,7,6,599.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Josiel,br BRA,"FW,MF",21.0,13,5,442.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.41,0.2,0.41,Matches,ponte_preta,2021,SHwOT7kKPpon
Ruan,br BRA,DF,27.0,8,4,377.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Jean Carlos,br BRA,DF,18.0,7,3,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Renato Ribeiro Calixto,br BRA,"FW,MF",32.0,9,3,310.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,ponte_preta,2021,SHwOT7kKPpon
Marcelo Hermes,br BRA,DF,25.0,7,3,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Matheus Anjos,br BRA,MF,22.0,4,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Iago Santos,br BRA,MF,24.0,19,1,548.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,ponte_preta,2021,SHwOT7kKPpon
Lucas Cândido,br BRA,MF,27.0,16,1,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,ponte_preta,2021,SHwOT7kKPpon
Thalles,br BRA,MF,23.0,12,1,277.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,ponte_preta,2021,SHwOT7kKPpon
Paulo Sérgio,br BRA,FW,31.0,3,1,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Gustavo Cipriano,br BRA,DF,19.0,2,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Pedrinho,br BRA,FW,18.0,4,0,79.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.14,0.0,1.14,1.14,1.14,Matches,ponte_preta,2021,SHwOT7kKPpon
Douglas Mendes,br BRA,DF,16.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2021,SHwOT7kKPpon
Luan,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches,ponte_preta,2021,SHwOT7kKPpon
Igor Maduro,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,ponte_preta,2021,SHwOT7kKPpon
Guilherme Silva Nogueira,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,ponte_preta,2021,SHwOT7kKPpon
João Victor,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,ponte_preta,2021,SHwOT7kKPpon
Reniê,br BRA,DF,31.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Leandro Vilela,br BRA,MF,25.0,31,28,2250.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,0.04,0.0,0.04,0.04,0.04,Matches,operario,2021,o5ugNKLh5ope
Paulo Sérgio,br BRA,FW,31.0,29,27,2099.0,23.3,9.0,2.0,11.0,6.0,3.0,3.0,2.0,0.0,0.39,0.09,0.47,0.26,0.34,Matches,operario,2021,o5ugNKLh5ope
Fabio Alemao,br BRA,"DF,MF",24.0,30,25,2330.0,25.9,2.0,1.0,3.0,2.0,0.0,0.0,13.0,1.0,0.08,0.04,0.12,0.08,0.12,Matches,operario,2021,o5ugNKLh5ope
Silva Djalma Antonio,br BRA,"DF,MF",26.0,27,24,2193.0,24.4,2.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,0.08,0.21,0.29,0.08,0.29,Matches,operario,2021,o5ugNKLh5ope
Marcelo,br BRA,MF,32.0,31,24,1924.0,21.4,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23,Matches,operario,2021,o5ugNKLh5ope
Rodolfo Filemon,br BRA,DF,26.0,25,23,2093.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Alex Silva,br BRA,DF,26.0,26,23,1924.0,21.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches,operario,2021,o5ugNKLh5ope
Simão Bertelli,br BRA,GK,27.0,20,20,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Fabiano,br BRA,DF,30.0,25,20,1767.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,operario,2021,o5ugNKLh5ope
Thomaz,br BRA,MF,34.0,31,19,1805.0,20.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,operario,2021,o5ugNKLh5ope
Felipe Garcia,br BRA,"MF,FW",30.0,25,19,1444.0,16.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,operario,2021,o5ugNKLh5ope
Thiago Braga de Souza,br BRA,GK,36.0,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Rodrigo Pimpão,br BRA,MF,33.0,32,14,1496.0,16.6,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,0.12,0.18,0.3,0.12,0.3,Matches,operario,2021,o5ugNKLh5ope
Rafael Chorão,br BRA,MF,32.0,26,14,1284.0,14.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches,operario,2021,o5ugNKLh5ope
Marcelo Santos,br BRA,MF,26.0,15,9,887.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Rafael Longuine,br BRA,"MF,FW",30.0,14,8,660.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,operario,2021,o5ugNKLh5ope
Tomas Bastos,br BRA,MF,28.0,8,8,630.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches,operario,2021,o5ugNKLh5ope
Leandrinho,br BRA,MF,24.0,12,8,622.0,6.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,operario,2021,o5ugNKLh5ope
Lucas Mendes,br BRA,DF,29.0,14,7,793.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,operario,2021,o5ugNKLh5ope
Rafael Oller,br BRA,"MF,FW",25.0,21,7,719.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Jean Carlo,br BRA,"MF,FW",27.0,9,7,560.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,operario,2021,o5ugNKLh5ope
Ricardo Bueno,br BRA,FW,33.0,8,6,595.0,6.6,4.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.61,0.15,0.76,0.61,0.76,Matches,operario,2021,o5ugNKLh5ope
Odivan,br BRA,DF,22.0,12,6,543.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Pedro Ken,br BRA,"MF,FW",33.0,14,5,437.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Alan,br BRA,"MF,FW",20.0,11,4,432.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,operario,2021,o5ugNKLh5ope
Vinicius Guedes,br BRA,MF,21.0,8,4,364.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Schumacher,br BRA,FW,34.0,19,3,461.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,operario,2021,o5ugNKLh5ope
Gustavo Coutinho,br BRA,FW,22.0,9,1,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Cleyton,br BRA,MF,30.0,5,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Matheus Diogo Alemão,br BRA,FW,18.0,3,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Tibagi,br BRA,MF,20.0,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Giovani Albuquerque,br BRA,FW,19.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Gustavo Lopes,br BRA,DF,20.0,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Léo Rigo,br BRA,MF,25.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Zemarcio,br BRA,DF,20.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2021,o5ugNKLh5ope
Henrique,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2021,o5ugNKLh5ope
Vitor,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2021,o5ugNKLh5ope
Zé Mateus,br BRA,MF,26.0,33,33,2901.0,32.2,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,brusque,2021,5MlCWMsTrbru
Airton,br BRA,DF,31.0,33,33,2896.0,32.2,1.0,7.0,8.0,1.0,0.0,0.0,4.0,0.0,0.03,0.22,0.25,0.03,0.25,Matches,brusque,2021,5MlCWMsTrbru
Edu,br BRA,FW,27.0,33,33,2743.0,30.5,17.0,1.0,18.0,13.0,4.0,5.0,6.0,0.0,0.56,0.03,0.59,0.43,0.46,Matches,brusque,2021,5MlCWMsTrbru
Thiago Alagoano,br BRA,"FW,MF",31.0,37,32,2756.0,30.6,7.0,5.0,12.0,6.0,1.0,1.0,5.0,0.0,0.23,0.16,0.39,0.2,0.36,Matches,brusque,2021,5MlCWMsTrbru
Rodolfo Potiguar,br BRA,"MF,DF",33.0,34,32,2601.0,28.9,1.0,1.0,2.0,0.0,1.0,1.0,12.0,0.0,0.03,0.03,0.07,0.0,0.03,Matches,brusque,2021,5MlCWMsTrbru
Éverton Alemão,br BRA,"DF,MF",27.0,29,29,2584.0,28.7,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,brusque,2021,5MlCWMsTrbru
Ianson Acosta,br BRA,DF,25.0,30,28,2506.0,27.8,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches,brusque,2021,5MlCWMsTrbru
Toty,br BRA,DF,29.0,32,28,2451.0,27.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,brusque,2021,5MlCWMsTrbru
Maurício Garcez,br BRA,"MF,FW",23.0,29,28,2278.0,25.3,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,0.24,0.08,0.32,0.24,0.32,Matches,brusque,2021,5MlCWMsTrbru
Ruan Carneiro,br BRA,GK,30.0,19,18,1657.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Claudinho,br BRA,DF,30.0,21,16,1524.0,16.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,brusque,2021,5MlCWMsTrbru
Zé Carlos,br BRA,GK,35.0,15,15,1310.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Bruno Alves,br BRA,MF,28.0,28,14,1298.0,14.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,brusque,2021,5MlCWMsTrbru
Diego Mathias,br BRA,MF,21.0,28,13,1261.0,14.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches,brusque,2021,5MlCWMsTrbru
Fillipe Soutto,br BRA,"MF,FW",29.0,20,10,965.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Alex Ruan,br BRA,"MF,DF",27.0,15,10,864.0,9.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,0.21,0.1,0.21,Matches,brusque,2021,5MlCWMsTrbru
Jhon Cley,br BRA,MF,26.0,23,9,959.0,10.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.09,0.09,0.19,0.09,0.19,Matches,brusque,2021,5MlCWMsTrbru
Nonato,br BRA,"MF,DF",25.0,11,6,513.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Jefferson Paulino,br BRA,GK,29.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Gabriel Taliari,br BRA,"MF,FW",23.0,9,4,367.0,4.1,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.49,0.0,0.25,Matches,brusque,2021,5MlCWMsTrbru
João Carlos,br BRA,DF,28.0,10,4,339.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Luizão,br BRA,DF,34.0,4,4,295.0,3.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,Matches,brusque,2021,5MlCWMsTrbru
Marcelo,br BRA,DF,22.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Marlone,br BRA,"MF,FW",28.0,6,3,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Evandro,br BRA,MF,28.0,7,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Tony Rosa,br BRA,FW,28.0,9,2,192.0,2.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.94,0.0,0.94,0.94,0.94,Matches,brusque,2021,5MlCWMsTrbru
Foguinho,br BRA,FW,20.0,8,1,226.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,Matches,brusque,2021,5MlCWMsTrbru
Edílson Júnior,br BRA,DF,25.0,5,1,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Pepê,br BRA,MF,18.0,4,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
Vivico,br BRA,DF,24.0,3,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brusque,2021,5MlCWMsTrbru
